#OTU ID	G19496	G19497	G19498	G19499	G19500	G19501	G19502	G19503	G19504	G19505	G19506	G19507	G19508	G19509	G19510	G19511	G19512	G19513	G19514	G19515	G19516	G19517	G19518	G19519	G19520	G19521	G19522	G19523	G19524	G19525	G19526	G19527	G19528	G19529	G19530	G19531	G19532	G19533	G19534	G19535	G19536	G19537	G19538	G19539	G19540	G19541	G19542	G19543	G19544	G19545	G19546	G19547	G19548	G19549	G19550	G19551	G19552	G19553	G19554	G19555	G19556	G19557	G19558	G19559	G19560	G19561	G19562	G19563	G19564	G19565	G19566	G19567	G19568	G19570	G19571	G19572	G19573	G19574	G19575	G19576	G19577	G19578	G19579	G19580	G19581	G19582	G19583	G19584	G19585	G19586	G19587	G19589	G19590	G19591	G19592	G19593	G19594	G19595	G19596	G19597	G19598	G19599	G19600	G19601	G19602	G19603	G19604	G19605	G19606	G19607	G19608	G19609	G19610	G19611	G19612	G19613	G19614	G19615	G19616	G19617	G19618	G19619	G19620	G19621	G19622	G19623	G19624	G19625	G19626	G19627	G19628	G19629	G19630	G19631	G19632	G19633	G19634	G19635	G19636	G19637	G19638	G19639	G19640	G19641	G19642	G19643	G19644	G19645	G19646	G19647	G19648	G19649	G19677	G19679	G19680	G19681	G19682	G19683	G19684	G19685	G19686	G19687	G19688	G19690	G19691	G19692	G19693	G19694	G19695	G19696	G19697	G19698	G19699	G19700	G19701	G19702	G19704	G19705	G19706	G19707	G19708	G19709	G19710	G19711	G19712	G19713	G19714	G19715	G19716	G19717	G19718	G19719	G19720	G19721	G19722	G19723	G19724	G19725	G19726	G19727	G19728	G19729	G19730	G19731	G19732	G19733	G19734	G19735	G19736	G19737	G19738	G19739	G19740	G19741	G19742	G19743	G19744	G19745	G19746	G19747	G19749	G19750	G19751	G19752	G19753	G19754	G19755	G19756	G19757	G19758	G19759	G19760	G19761	G19762	G19763	G19764	G19765	G19766	G19767	G19768	G19769	G19770	G19771	G19772	G19773	G19774	G19775	G19776	G19777	G19778	G19779	G19780	G19781	G19782	G19783	G19784	G19785	G19786	G19787	G19788	G19789	G19790	G19791	G19792	G19793	G19794	G19795	G19796	G19797	G19798	G19800	G19801	G19802	G19803	G19804	G19805	G19806	G19807	G19808	G19809	G19810	G19811	G19812	G19813	G19814	G19815	G19816	G19817	G19818	G19819	G19820	G19821	G19822	G19823	G19824	G19825	G19826	G19827	G19828	G19829	G19830	G19831	G19832	G19833	G19834	G19835	G19836	G19837	G19838	G19840	G19841	G19842	G19843	G19844	G19845	G19846	G19847	G19848	G19849	G19850	G19851	G19852	G19853	G19854	G19855	G19856	G19857	G19858	G19859	G19860	G19861	G19862	G19863	G19864	G19865	G19866	G19867	G19868	G19869	G19870	G19871	G19872	G19873	G19874	G19875	G19876	G19877	G19878	G19879	G19880	G19881	G19882	G19883	G19884	G19885	G19886	G19887	G19888	G19889	G19890	G19892	G19894	G19895	G19896	G19897	G19898	G19899	G19900	G19901	G19902	G19903	G19904	G19905	G19906	G19907	G19908	G19909	G19910	G19911	G19912	G19913	G19914	G19915	G19916	G19917	G19918	G19919	G19920	G19922	G19924	G19925	G19926	G19927	G19928	G19929	G19930	G19931	G19932	G19933	G19934	G19935	G19936	G19937	G19938	G19940	G19942	G19943	G19944	G19945	G19946	G19947	G19948	G19949	G19950	G19951	G19952	G19954	G19956	G19957	G19958	G19959	G19960	G19961	G19962	G19963	G19964	G19965	G19966	G19967	G19968	G19969	G19970	G19971	G19973	G19974	G19975	G19976	G19977	G19978	G19980	G19981	G19982	G19983	G19984	G19985	G19986	G19987	G19988	G19989	G19990	G19991	G19992	G19993	G19994	G19995	G19996	G19997	G19998	G19999	G20000	G20001	G20002	G20003	G20004	G20005	G20006	G20007	G20008	G20009	G20010	G20011	G20012	G20013	G20014	G20015	G20016	G20017	G20018	G20019	G20020	G20021	G20022	G20023	G20024	G20025	G20026	G20027	G20028	G20029	G20030	G20031	G20033	G20034	G20035	G20036	G20037	G20038	G20039	G20040	G20041	G20042	G20043	G20044	G20045	G20046	G20048	G20049	G20050	G20052	G20054	G20055	G20056	G20057	G20058	G20059	G20060	G20061	G20062	G20063	G20065	G20066	G20067	G20068	G20069	G20070	G20071	G20072	G20073	G20074	G20075	G20077	G20078	G20081	G20083	G20085	G20087	G20088	G20089	G20090	G20091	G20092	G20093	G20094	G20095	G20096	G20097	G20098	G20099	G20100	G20101	G20102	G20103	G20104	G20105	G20106	G20107	G20108	G20109	G20110	G20111	G20112	G20113	G20114	G20115	G20116	G20117	G20118	G20119	G20120	G20122	G20123	G20124	G20125	G20126	G20127	G20130	G20131	G20132	G20133	G20134	G20135	G20136	G20137	G20138	G20139	G20141	G20142	G20143	G20144	G20145	G20146	G20147	G20148	G20150	G20151	G20152	G20153	G20154	G20155	G20156	G20158	G20160	G20161	G20162	G20163	G20164	G20165	G20166	G20167	G20168	G20170	G20171	G20172	G20173	G20174	G20175	G20176	G20177	G20178	G20179	G20180	G20181	G20182	G20183	G20184	G20185	G20186	G20187	G20188	G20189	G20190	G20191	G20192	G20193	G20194	G20195	G20196	G20197	G20198	G20199	G20200	G20201	G20202	G20203	G20204	G20205	G20206	G20207	G20208	G20210	G20211	G19495
OTU1	1292	23	8	2	43	476	0	357	644	12	8	17	161	2	2	803	89	1272	395	510	21	587	184	0	84	288	404	12	23	1866	59	189	146	213	320	137	4	0	2516	827	1	1034	1123	390	157	0	3	310	241	183	5	1	1	7	22	1	466	4	698	351	6	5	11	21	413	156	12	3	308	137	0	1	0	1360	3518	2023	1531	0	0	443	261	370	1020	1704	91	132	470	672	4	1	0	207	322	274	0	5291	2	666	171	1437	1676	333	111	3	1	362	2	1092	606	219	357	181	6	248	67	152	194	0	1	146	124	190	359	389	0	0	29	8	8	1	2797	3920	271	220	943	554	2	432	4	2	90	55	27	655	1137	5	3	115	1	682	0	3	273	6	12	1059	349	1928	33	72	331	45	13	2	1	5152	2744	0	5	2827	1	1	2442	6300	5114	6666	3325	4343	225	204	2541	4932	3	2	18	8896	32	4	2558	69	4068	103	65	43	12	0	1687	418	142	181	591	1900	1315	2	240	10	5	5	3	35	7	16	15	11	284	381	2237	61	113	0	0	4	0	0	122	478	595	741	108	64	24	441	1864	10	34	6618	806	0	2	2044	1433	435	413	3054	739	0	2	2857	3100	6	3	21	5568	913	676	3208	5872	40	3383	523	21	53	192	0	213	3125	0	174	765	2074	3	5	751	976	926	2546	2069	4044	399	424	5841	3744	307	1065	0	2626	15	9	2142	48	66	0	1	65	1444	21	1	3259	1719	1257	830	0	118	7380	6636	1094	508	18	12	437	842	697	1709	0	0	241	38	172	305	545	990	273	15	29	608	0	0	1077	336	493	16	191	44	0	46	15	0	2901	4655	1008	493	0	64	468	47	1877	142	284	487	340	1562	0	0	0	238	540	484	2882	631	0	166	12	7	282	208	348	136	0	0	959	791	213	853	1069	0	0	0	352	14	0	0	0	451	2984	0	4647	3953	327	0	101	50	0	3	50	24	2562	4185	2	0	1169	818	81	102	0	0	2	3	4203	2170	1067	1504	312	221	0	1	0	0	1318	682	1105	512	2026	1677	360	2167	478	264	1889	429	0	0	0	0	1	356	842	73	1048	2539	0	0	1580	4893	383	1538	331	192	344	282	136	56	1225	4138	8	1	53	2	0	9	10	105	64	3017	1419	1773	1589	18	1	0	380	57	0	0	32	12	2340	663	435	642	0	1275	3872	421	2570	1301	572	1570	2030	0	1	0	12588	5787	9	60	0	0	382	1836	0	2	0	1550	894	3	1771	117	1	0	69	116	422	549	304	294	624	5193	1193	0	0	1	453	827	714	34	13	646	1641	716	1705	1697	327	0	986	286	1	7	6	1058	7141	0	0	0	2	0	6030	2004	1114	1145	72	831	20	36	10258	11345	0	0	0	0	3369	2026	5672	6471	0	2	17	4295	9213	0	2	0	0	0	1	1	66	24	1087	2103	1970	4611	344	397	1194	234	55	0	244	100	23	6535	710	1058	0	248	0	0	1258	3579	498	0	482	2167	23	10	1	0	382	383	0	1167	577	6524	1906	920	300	590	210	2874	2263	2163	2826	1826	3676	326	1986	3078	5026	1	107	216	111	420	9787	5944	26	16	0	5	4430	1511	984	1012	928	2777	3536	1966	1295	0	732	947	1071
OTU2	195	0	3	1	1	231	0	251	606	4	1	65	352	176	106	478	23	3	0	133	81	487	96	0	2	106	52	0	0	0	0	200	0	0	571	315	30	120	0	0	0	1	1	2	13	0	11	244	1068	5	1	4	2	1	10	0	679	1	141	83	0	3	14	22	17	31	7	0	0	0	13	5	0	158	314	250	174	3544	1682	587	1732	1563	350	559	15	11	122	32	3	21	0	3	9	837	0	0	0	390	76	1553	2107	1	10	0	2	14	139	450	430	553	1238	2	17	0	2	2	2	460	39	7	120	145	47	77	3	3	23	14	44	72	163	153	0	0	0	0	0	201	0	10	203	0	0	1	3	7	0	673	51	123	0	0	247	419	625	6064	2	0	11	30	5610	1734	1647	1910	4529	95	66	24	118	19	0	3	581	1300	3043	2527	207	269	37	47	792	677	257	605	802	3855	59	12	7	14	1	40	78	242	84	0	537	61	122	6	65	305	1750	2	481	10	61	57	52	16	2	6	1	5	1818	2031	652	1718	2603	0	286	1448	0	6	1913	121	272	128	808	520	165	204	260	15	259	3209	856	110	204	3	9	112	804	10988	5033	0	14459	11	5	403	628	1	1503	531	4057	337	272	82	116	3580	7	61	25	0	484	145	915	2	4	565	12	4	81	144	150	558	1494	2548	5893	8190	484	241	1330	1271	0	407	9443	6552	623	4	7	434	391	18	213	4	294	930	1513	42	41	0	4	894	967	150	4	0	0	368	664	3711	3715	2	34	599	117	14	3	1	31	1	0	86	313	1	0	13	0	0	9	4	0	0	725	51	0	772	1308	232	132	359	0	0	11	4	3	13	220	19	206	33	0	555	2	721	708	7471	1356	0	360	107	29	2	0	0	4	0	0	2282	439	2	258	2	0	0	234	165	4589	349	1338	1486	24	17	415	182	430	1	0	3580	1223	4	5	13	3	0	1018	6341	12173	2415	862	12664	11056	0	0	470	935	2	0	486	548	32	110	3	0	179	3	57	34	195	114	272	144	29	1513	716	6	96	158	0	0	0	0	174	0	0	0	39	1697	0	2	223	151	3548	2405	2	1	2319	2406	1	0	8	825	4	1217	3185	108	3	58	20	500	474	7012	3115	0	1	1	6707	13534	941	127	96	1363	81	91	208	34	423	679	0	474	3392	291	2	4	0	437	201	0	0	0	3359	1557	1	0	0	81	0	1	267	352	281	2129	1444	9131	2481	13	3828	0	0	14	32	4753	4198	1	1	2760	571	0	986	3413	1182	2872	622	15	0	116	1352	887	2405	122	105	0	26	55	562	169	58	146	468	4328	5260	0	967	2094	1347	944	2717	851	358	4227	1600	742	762	828	0	0	0	87	1532	1288	0	1	4	0	9	105	333	1	8057	1	0	1221	440	1963	580	227	0	25	40	140	1	1784	0	1677	85	0	1097	1	0	8147	0	2	11000	6	1	0	14	0	1	175	910	1564	0	19	256	1270	0	0	0	0	0	1397	481	40	35	0	0	602	358	73	59	280	400	515	8857	13	49	3932	32	84	0	0	1035	430	7107	2427	0	328	0	0	4679	6685	637	1163	0	6	4	293	16	20	107
OTU3	459	158	24	46	339	0	0	251	284	210	101	46	590	2	13	71	2	1102	512	394	14	99	162	36	324	417	679	798	1848	58	3	573	384	280	35	15	303	110	3932	1707	6	157	355	2994	903	0	1332	1157	318	368	542	28	6	27	144	59	5	182	111	78	432	287	255	276	627	543	119	136	0	3	1	0	0	874	2512	2695	2647	0	0	1	72	135	873	736	179	155	0	3	449	1522	0	172	177	1433	0	2145	1	13	16	867	1119	263	112	189	215	205	65	812	735	114	502	1005	1400	100	531	128	339	83	23	83	122	58	471	342	142	61	242	48	124	170	1	0	401	333	1270	826	1785	3291	63	2187	761	235	123	1897	4651	154	95	427	62	144	0	1192	93	0	0	3704	40	678	13	15	0	1	1	0	0	9	4	1	2	3	2	2	2	22	2	0	3778	6039	516	788	152	199	1553	20	5452	1	1408	1258	8	1196	4	400	457	1397	189	0	11	25	65	4315	12121	5196	6166	1	6	10	1	4	1813	1964	339	194	26	35	2	6	287	0	0	0	0	0	0	0	401	382	851	1	2552	3411	0	0	4094	334	3490	3	2	256	275	394	314	344	546	1	25	0	0	3	4	144	72	851	4849	1188	2	2617	5485	219	92	3	108	5	528	0	7	2992	0	6	11	1	1245	1565	0	0	2451	6608	10	15	0	0	1758	1051	221	1385	0	9	311	317	8	42	87	2	0	2439	84	138	0	0	1	1	4	0	2	33	37	0	228	0	0	0	0	0	5	118	6	2626	1	291	53	205	54	2579	46	21	1994	0	0	0	183	715	166	445	102	692	626	11	0	0	0	1031	1301	241	164	197	36	703	168	239	276	0	0	9	0	0	1774	22	29	507	94	0	41	0	0	667	396	257	60	0	0	0	0	18	63	287	0	0	1	4	0	0	0	0	23	444	0	0	0	892	0	0	0	0	0	227	177	0	0	0	0	0	0	22	19	0	0	23	46	6	18	293	93	0	0	0	0	0	0	1475	1118	1640	1339	182	196	45	0	61	7	0	0	1	0	0	0	0	51	207	43	141	0	0	0	143	352	108	592	0	0	1101	521	1	0	368	1	0	0	54	0	0	130	46	39	64	1301	647	0	1	94	1	0	1359	191	0	2	2	4	606	120	137	231	0	843	0	0	3974	0	0	3155	2256	0	0	0	0	0	75	77	0	1	0	0	0	0	0	444	382	1	491	87	0	0	735	1290	348	0	0	0	2	0	0	0	0	1	23	27	0	460	445	59	544	4	2	2913	380	0	1450	24	0	0	0	106	379	1	0	0	1	0	0	0	362	189	0	1	1093	1025	550	1256	0	0	0	0	0	0	3	7	0	2	0	1302	3746	0	1	0	0	0	0	0	5	4	110	350	7	20	6161	3304	0	3191	18	0	9	1	1	67	1518	3917	8	497	0	2	0	1	1	0	345	832	50	70	9	2	109	388	0	909	445	0	0	0	0	3967	1445	0	1	219	404	0	0	0	2	44	151	0	361	1308	0	1	796	417	0	0	0	0	201	69	561	956	2393	4230	794	552	1862	0	150	118	164
OTU5	0	0	0	0	0	0	0	0	0	12	4	1	0	3	4	0	0	0	0	1	0	1	4	1	0	0	0	0	0	4	0	0	0	2	0	0	3	0	0	0	19	0	1	1	0	0	0	0	0	0	0	0	0	3	15	0	0	1	0	6	0	15	0	2	10	3	3	3	2	0	0	0	0	17	13	1	0	4	4	21	396	372	25	14	26	58	909	386	2	0	2	0	0	204	0	38	0	1199	310	21	19	0	1	0	1	0	5	102	3	0	0	0	105	0	0	10	30	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0	502	1	42	1	4313	2467	148	0	0	426	235	5913	1187	68	1	1	6	3	687	1338	241	0	0	2	124	411	421	15	173	5	1	6	5	120	4	227	2	1	1	2	32	1	0	12	40	24	0	688	19	8	3	7	0	1	88	2	148	0	0	2	1	9	48	0	0	0	2	1	0	1	0	0	0	0	0	1	0	0	165	1	3	70	175	276	19	7	7165	1832	1	0	22	1	1	1	0	1	0	803	3	6	1564	2261	0	270	19	3148	84	59	0	2	9	42	1	2	0	0	63	0	2319	2041	2	0	2	452	2619	2690	6815	5845	19104	1	2	13045	6185	0	1	0	130	52	10	69	2486	3839	1	1	13	1	2	1181	61	57	0	0	0	1917	944	961	4574	2296	0	1	0	0	214	966	1	9	1	1	2	0	0	0	2	0	151	1	351	607	0	0	1	0	681	128	0	6	0	0	305	547	276	50	0	0	0	0	0	0	0	0	51	159	7	0	228	63	4637	3796	1021	217	19	0	0	0	1	0	527	511	1012	4942	0	0	0	0	7	0	0	0	0	0	0	1	0	0	1	0	505	487	0	0	0	1	222	951	184	24	0	1	1	0	132	171	3	55	0	0	0	1	3950	2019	4	0	0	14	0	1	0	0	1	7	23	1	1039	684	10	1266	263	1	0	0	82	0	0	0	0	0	6	0	2	0	0	0	0	0	1	41	2798	2192	59	27	197	0	4	0	97	2	1	532	224	0	2	3523	4315	332	119	0	0	1	1	0	17	0	0	9	0	0	1335	713	167	119	0	68	1	0	2	2	1	76	39	0	0	0	19560	7619	126	105	0	267	1635	11903	0	0	0	414	274	2	1074	0	0	0	14	4	35	615	465	417	941	8	10	0	273	109	0	0	0	80	7	93	848	2	0	88	0	0	65	0	2230	334	117	15	95	0	0	0	281	699	3782	1172	44	42	1	839	1	0	3985	3454	0	0	0	0	1441	1257	2767	1145	1065	427	0	15	188	0	11	211	442	0	569	1100	47	7	386	117	1	0	20	43	320	0	0	0	96	1	0	2	1	0	0	944	735	2079	0	1	5073	0	4242	4905	1	9	0	0	0	0	0	1094	279	78	7	4550	2393	528	206	914	699	371	277	2151	3121	4	3	672	1721	4783	0	0	507	2183	86	37	21	38	0	2	232	69	193	282	2	2	9	19	0	0	12	53	0
OTU4	756	720	0	343	663	2561	0	0	1	2328	867	0	1	0	3	1042	72	2414	938	824	35	266	1026	99	414	539	1125	536	1189	370	53	104	780	702	516	161	397	87	1	2	91	639	705	798	284	0	641	454	388	995	2405	133	122	194	1120	519	0	1525	690	401	0	2	1077	1085	517	716	1120	871	1688	1127	1	0	0	1	2	486	500	4	2	0	0	1	1381	1981	2200	2135	0	2	375	896	1	82	160	2	0	4	0	322	164	3659	4120	2274	946	1237	1161	1144	758	1046	856	64	186	851	3187	629	430	696	1529	1817	157	1779	628	401	660	801	2459	2526	3664	688	597	799	0	2	1393	1457	2985	1844	393	971	428	546	409	730	474	941	1999	1081	730	2303	191	1174	0	1143	202	1	20	4283	104	3266	2	1	97	18	104	0	0	3308	1702	0	0	48	3	3	2	15	1	3	6	5	3207	4335	5	11	315	1064	880	2	955	1250	1370	3004	3414	544	735	2686	606	0	1	1300	602	1838	3292	1137	1948	198	579	2015	488	921	6	14	2890	1472	2084	2152	1355	2134	1933	307	506	0	0	0	0	46	1490	694	911	0	1092	1878	1	1	1	1599	1006	2	0	792	1430	595	562	1339	1272	108	55	0	11	7	1	482	463	454	6	4	3	671	1091	930	1830	933	249	940	1854	0	15	5	0	609	800	335	877	1068	0	0	4	10	6	13	97	102	17	6	183	1541	0	767	3	14	208	1444	2572	0	0	3	2658	932	0	0	1	0	7	0	19	279	450	0	0	0	0	133	243	994	1929	589	257	944	1	872	1406	840	1013	1120	396	0	1	0	0	0	319	389	368	831	225	447	1750	1119	0	0	0	1278	1083	232	114	410	94	617	201	391	451	0	0	202	0	0	0	64	129	589	145	0	192	14	0	571	383	375	275	0	0	0	0	739	654	255	0	0	0	77	0	0	0	0	157	1212	0	0	0	907	0	0	0	0	0	719	473	1	0	0	1	0	1	117	63	0	0	2	1	2183	1269	665	392	53	187	0	3	2	0	1	1	0	1	1989	572	88	21	57	33	610	188	0	0	0	0	0	164	445	115	546	0	0	0	2	0	54	295	19	4	1	1	0	0	1149	1330	564	2	256	0	1	1302	373	0	4	675	315	159	273	34	0	1	913	67	0	22	0	0	1292	483	728	1279	0	27	0	0	2	0	0	1	1	0	0	0	0	0	0	5	0	0	2	61	0	0	0	346	357	0	43	4	0	0	0	0	3	0	0	0	0	0	1	0	0	1	265	627	0	0	1	3	27	119	311	243	30	0	320	16	0	1	0	580	752	0	1	0	0	1	0	0	26	21	0	3	134	128	70	101	0	0	0	0	0	0	233	498	0	0	0	206	395	0	0	0	0	0	0	0	2	0	110	201	199	309	1	0	0	1	31	0	268	447	377	53	692	1088	0	271	0	16	0	0	312	0	0	2	228	302	0	1	73	260	0	77	32	518	288	10	8	1	1	0	0	348	291	14	66	1	0	87	186	0	175	714	39	129	601	343	0	0	0	0	1	0	144	224	0	1	334	268	516	0	0	0	325
OTU6	69	257	78	76	307	687	0	197	193	163	222	1	10	104	90	343	45	267	202	19	0	7	4	198	67	217	445	41	84	10	0	156	4	1	81	23	240	49	5	1	62	3	3	567	235	0	24	19	0	49	96	9	28	202	594	85	5	61	167	74	290	247	747	416	116	151	101	127	2	11	1	0	0	34	56	42	32	0	0	323	0	2	384	612	662	536	400	331	223	563	0	233	479	0	0	32	1	10	1	109	422	685	361	77	53	262	94	104	104	0	57	128	206	0	75	107	162	250	16	721	43	36	656	350	222	247	194	30	240	220	1	0	26	17	490	529	5	1	111	34	0	187	52	293	596	439	258	24	0	9	0	125	0	1	2	2393	164	3119	442	294	25	3	0	0	1	2	1	1	0	865	1	0	1275	4119	1	3	1395	1802	770	578	3	27	125	134	492	6	370	314	95	66	260	265	226	448	225	0	2	1052	587	497	1009	652	469	226	0	560	182	184	888	486	423	414	172	268	1	31	62	0	1	0	0	1	0	0	199	0	0	2448	640	1089	0	0	225	118	42	670	87	221	222	434	511	1434	342	397	36	0	0	12	7	209	249	40	200	12	1	400	670	688	377	664	137	136	630	0	0	608	0	432	360	2	43	80	0	1	3	46	0	3	62	58	218	96	2	8	0	1	3	1	25	186	442	0	0	768	34	491	0	42	10	0	0	0	1	12	3	0	219	543	453	135	208	45	34	284	33	520	635	529	1431	20	0	995	321	1121	102	0	0	104	224	0	172	1801	401	95	216	83	0	2	8	59	33	19	122	855	126	238	40	89	85	0	0	206	0	0	1056	0	0	0	1	1	15	1	5	352	243	717	436	0	0	0	0	11	31	97	0	1	8	1	0	0	0	0	120	999	0	760	406	423	0	0	0	0	1	458	268	0	3	6	2	30	58	36	18	0	0	0	0	1	0	263	150	0	0	0	0	1	0	0	1	1618	816	144	109	31	9	109	361	0	0	1	0	0	0	0	0	6	187	705	145	0	0	1124	1015	3	63	0	0	1612	609	501	280	724	986	0	0	1	0	0	1098	576	11	8	432	361	244	274	217	0	1	183	29	0	0	2	6	936	383	982	1516	0	2	228	31	446	0	0	1064	921	0	1	0	2	6	0	0	0	0	0	0	0	0	0	170	111	0	111	24	0	0	409	750	2382	1	1	78	263	16	1	0	1	0	517	1211	0	393	634	10	23	362	872	305	93	0	86	0	0	0	0	107	452	1	0	0	0	0	3	0	0	0	0	0	577	423	60	278	0	0	0	0	0	3	3	6	0	0	0	76	236	0	0	0	0	0	0	0	13	4	226	877	0	0	0	3	545	0	13	0	12	979	931	2	2	0	0	1744	2	0	5	97	433	0	388	1374	634	844	7	0	729	1067	0	1168	647	1027	360	56	17	804	345	1397	565	32	41	1	9	20	26	7	78	0	144	280	7	5	165	133	26	16	0	0	0	41	1	1	390	1249	54	50	2743	0	42	123	50
OTU19	397	645	203	289	246	13	0	264	286	1017	729	0	0	632	498	992	149	367	176	210	41	0	209	262	90	1	10	193	323	0	0	59	11	2	501	103	322	80	0	0	171	36	57	21	9	0	106	123	0	60	131	562	405	390	1496	138	0	89	212	16	38	190	769	614	243	186	518	991	273	65	0	0	0	0	0	15	17	0	0	0	0	0	11	49	340	450	723	457	195	407	0	0	0	0	0	0	0	35	35	89	254	634	284	315	216	362	399	18	19	14	168	795	802	245	690	186	218	11	15	1835	479	220	744	397	128	146	974	231	948	663	0	0	1	1	32	17	271	1	460	322	11	697	500	90	240	1169	961	11	2	657	0	351	0	0	5	22	166	2963	1209	573	126	0	0	0	0	8	0	1	0	14	0	0	1	0	0	0	0	0	86	203	430	690	117	913	430	672	779	707	389	3639	484	46	217	2005	875	0	2	2896	899	2239	5187	1	1	135	0	392	650	930	344	128	6243	3763	716	499	10	28	0	0	0	0	0	0	1	9	154	0	0	0	5	20	1	0	0	2529	134	0	0	69	26	489	858	0	0	1	0	0	1	0	0	374	429	614	1	0	7	23	40	0	1065	333	464	20	51	0	0	2342	0	491	290	0	62	123	0	1	1	0	0	2	0	0	7	0	0	0	0	0	0	0	7	477	1798	0	0	2188	294	1	28	7	1	0	1	0	0	0	1	1	33	71	55	0	0	88	67	91	156	754	118	225	284	0	0	565	373	460	484	0	0	79	122	125	63	181	57	10	1	0	0	0	0	0	1	35	30	372	58	0	42	77	0	0	0	79	0	0	0	0	2	0	0	0	0	0	0	189	114	283	90	0	0	0	0	61	103	57	0	0	1	1	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	111	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	2	0	0	0	0	1	0	0	0	0	0	3	7	22	16	270	116	0	0	0	0	0	0	0	0	0	25	54	0	0	0	0	1	2	97	0	0	245	58	2	1	574	0	0	0	0	0	0	1	1	1	0	2	3	0	0	41	0	0	0	0	0	4	0	0	599	241	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1119	499	0	0	0	0	0	1	0	0	0	0	0	0	54	10	0	0	128	392	1	0	0	3	14	0	0	0	0	0	354	719	0	372	498	9	148	0	26	65	2	0	0	0	0	1	0	120	272	0	0	0	1	0	0	0	0	0	0	0	528	634	0	2	0	0	0	0	0	0	1	0	0	0	0	99	330	0	0	7	6	0	0	0	0	0	121	338	0	0	1	0	0	0	2	0	15	312	109	0	161	184	0	432	0	1	0	0	168	0	27	87	121	292	0	0	0	0	0	639	247	221	76	0	0	10	1	0	0	2	8	0	0	0	2	57	242	0	384	938	0	0	64	54	1	0	0	1	0	0	0	0	0	0	0	1	526	0	59	2	221
OTU8	0	13	0	6	1	51	0	93	133	3	6	19	3	0	0	545	83	0	0	66	0	0	135	0	0	13	15	0	0	0	0	124	0	1	21	0	14	11	10	2	2	7	6	297	107	0	25	21	0	0	32	85	256	290	667	107	516	101	0	3	2	24	0	1	117	115	1	2	2	0	0	0	0	259	316	0	0	124	184	0	26	50	61	86	186	146	441	149	0	0	1	10	79	14	0	0	0	68	67	12	19	3	0	0	2	138	8	7	0	27	0	0	41	5	0	48	62	315	33	5	0	0	0	3	78	28	100	21	7	0	18	1	197	151	30	2	14	53	0	0	1	8	0	13	22	13	13	102	0	0	0	2	0	505	2432	178	0	10	115	22	209	38	701	0	0	120	10	0	0	55	2	3	306	1092	18	133	26	61	1	0	1438	2231	0	0	7	0	19	119	79	829	319	32	56	29	20	0	378	850	734	2	1	16	9	3	660	60	0	0	31	31	50	249	1	5	12	12	1	0	0	0	1	0	0	0	0	0	0	251	178	174	111	339	396	86	3	60	1	1	0	264	473	1	0	194	10	0	1131	3	37	351	334	43	177	1	212	15	1	1	813	4	36	63	390	0	60	13	0	0	0	1	0	0	108	473	307	438	527	751	1351	2810	1764	336	1	0	0	113	0	0	1	883	1213	0	0	29	264	0	0	236	279	177	222	0	933	2	0	4207	0	0	1	26	12	76	245	5	0	306	378	398	37	0	6	24	22	0	0	95	40	0	17	4	0	1	0	0	80	0	0	86	243	106	1	0	0	13	0	0	48	43	267	61	316	25	0	0	51	0	0	0	0	0	0	13	0	15	3	1420	1851	1	0	0	0	0	95	22	0	0	1	26	0	0	0	0	34	27	0	0	0	25	0	0	0	593	2584	0	0	0	158	0	0	21	18	0	5	0	0	192	218	1280	99	20	7	0	0	0	0	173	0	83	33	4	13	44	8	49	42	57	0	60	7	189	0	0	0	0	0	0	0	11	0	0	0	0	0	2795	1046	0	0	2	3	0	0	63	0	0	83	8	2	0	2	0	0	0	1254	896	8	36	28	0	0	57	34	40	1537	9	43	168	79	345	537	0	1	0	0	0	0	0	82	49	0	0	0	3842	2328	0	20	0	231	502	6058	0	0	0	2	0	1	186	19	0	0	0	9	0	310	362	2	11	599	145	0	0	0	0	0	266	890	485	271	2311	1	0	0	0	0	135	4	2281	35	23	15	162	0	0	0	573	1517	0	0	0	0	1	40	20	9	648	1228	0	0	1	1889	252	270	1345	1271	323	116	0	1	1	1	250	253	690	0	398	928	561	305	0	1	0	0	18	28	0	0	1	0	51	0	7	56	38	215	1	67	30	67	176	1612	267	0	245	909	1	1	0	0	0	0	0	20	35	2740	1064	74	0	296	34	900	208	39	76	102	620	0	0	80	511	0	67	211	64	210	342	270	0	0	0	0	44	0	115	79	1	0	0	8	4	0	53	0	0
